Time (s) 	P1 X (micron) 	 P1 Y (micron) 	P2 X (micron) 	 P2 Y (micron) 	P3 X (micron) 	 P3 Y (micron) 	P4 X (micron) 	 P4 Y (micron) 	P5 X (micron) 	 P5 Y (micron) 	P6 X (micron) 	 P6 Y (micron) 	P7 X (micron) 	 P7 Y (micron) 	P8 X (micron) 	 P8 Y (micron) 	P9 X (micron) 	 P9 Y (micron) 	P10 X (micron) 	 P10 Y (micron) 	P11 X (micron) 	 P11 Y (micron) 	P12 X (micron) 	 P12 Y (micron) 	P13 X (micron) 	 P13 Y (micron) 	P14 X (micron) 	 P14 Y (micron) 	P15 X (micron) 	 P15 Y (micron) 	P16 X (micron) 	 P16 Y (micron) 	P17 X (micron) 	 P17 Y (micron) 	P18 X (micron) 	 P18 Y (micron) 	P19 X (micron) 	 P19 Y (micron) 	P20 X (micron) 	 P20 Y (micron) 	P21 X (micron) 	 P21 Y (micron) 	P22 X (micron) 	 P22 Y (micron) 	P23 X (micron) 	 P23 Y (micron) 	P24 X (micron) 	 P24 Y (micron) 	P25 X (micron) 	 P25 Y (micron) 	P26 X (micron) 	 P26 Y (micron) 	P27 X (micron) 	 P27 Y (micron) 	P28 X (micron) 	 P28 Y (micron) 	P29 X (micron) 	 P29 Y (micron) 	P30 X (micron) 	 P30 Y (micron) 	P31 X (micron) 	 P31 Y (micron) 	P32 X (micron) 	 P32 Y (micron) 	P33 X (micron) 	 P33 Y (micron) 	P34 X (micron) 	 P34 Y (micron) 	P35 X (micron) 	 P35 Y (micron) 	P36 X (micron) 	 P36 Y (micron) 	P37 X (micron) 	 P37 Y (micron) 	P38 X (micron) 	 P38 Y (micron) 	P39 X (micron) 	 P39 Y (micron) 	P40 X (micron) 	 P40 Y (micron) 	P41 X (micron) 	 P41 Y (micron) 	P42 X (micron) 	 P42 Y (micron) 	P43 X (micron) 	 P43 Y (micron) 	P44 X (micron) 	 P44 Y (micron) 	P45 X (micron) 	 P45 Y (micron) 	P46 X (micron) 	 P46 Y (micron) 	P47 X (micron) 	 P47 Y (micron) 	P48 X (micron) 	 P48 Y (micron) 	P49 X (micron) 	 P49 Y (micron) 	P50 X (micron) 	 P50 Y (micron) 	
0.013500 	4.319175 	 2.877453 	2.933929 	 2.811567 	5.229346 	 2.616234 	2.886588 	 1.759999 	1.304701 	 1.286796 	3.813103 	 3.400301 	5.108247 	 1.695922 	5.017505 	 1.373384 	5.339698 	 1.590523 	4.004204 	 3.253766 	4.486747 	 0.767354 	2.200543 	 1.807266 	4.988856 	 4.055265 	1.751873 	 3.168628 	2.512172 	 2.924798 	0.921437 	 1.407349 	0.366788 	 3.954499 	4.832625 	 1.434914 	2.601527 	 0.426834 	0.399431 	 2.943800 	3.906485 	 2.653496 	4.844235 	 2.406644 	4.944126 	 2.935675 	4.157733 	 1.727290 	5.162691 	 1.692382 	0.563445 	 3.961126 	0.927150 	 2.825328 	2.650617 	 3.150407 	3.745955 	 1.318954 	3.023295 	 3.658058 	5.440734 	 3.098562 	0.155969 	 3.876353 	2.019595 	 1.599360 	3.441751 	 2.769307 	4.605632 	 2.099021 	2.815510 	 3.036391 	1.257505 	 2.679247 	1.470666 	 1.769606 	0.050799 	 1.139073 	0.320922 	 0.210444 	3.891494 	 0.081114 	4.668941 	 2.684580 	2.628526 	 3.482704 	5.013113 	 1.720262 	2.774734 	 2.476608 	0.105494 	 2.025554 	1.231976 	 4.112627 	4.923285 	 1.294936 	0.356269 	 3.516319 	3.038972 	 3.467595 	
0.013600 	4.315748 	 2.878562 	2.941154 	 2.808333 	5.230171 	 2.615081 	2.907424 	 1.779233 	1.297560 	 1.294677 	3.811465 	 3.387947 	5.104586 	 1.702218 	4.994086 	 1.382320 	5.340890 	 1.603486 	3.988947 	 3.244104 	4.499479 	 0.758958 	2.221948 	 1.812392 	4.986761 	 4.054337 	1.748408 	 3.150929 	2.498370 	 2.932090 	0.938544 	 1.397357 	0.354522 	 3.945902 	4.820385 	 1.422695 	2.604561 	 0.423177 	0.417382 	 2.926976 	3.907020 	 2.668275 	4.856126 	 2.410716 	4.935126 	 2.923198 	4.163913 	 1.720750 	5.177694 	 1.687092 	0.582709 	 3.958043 	0.920955 	 2.821588 	2.651125 	 3.148277 	3.760376 	 1.309160 	3.004882 	 3.648007 	5.452916 	 3.121309 	0.154441 	 3.895546 	2.029827 	 1.597367 	3.446490 	 2.773061 	4.616772 	 2.094937 	2.810305 	 3.042470 	1.263441 	 2.672094 	1.463279 	 1.776195 	0.046617 	 1.126797 	0.328318 	 0.198308 	3.919446 	 0.069110 	4.664767 	 2.696914 	2.623614 	 3.487603 	5.018516 	 1.716661 	2.773167 	 2.502396 	0.133681 	 2.040796 	1.237314 	 4.089975 	4.929476 	 1.296669 	0.363854 	 3.503491 	3.044375 	 3.475808 	
0.013700 	4.312872 	 2.882869 	2.951498 	 2.805658 	5.238013 	 2.606298 	2.929618 	 1.781881 	1.291224 	 1.314625 	3.810215 	 3.387337 	5.102981 	 1.699984 	4.981940 	 1.364646 	5.345765 	 1.603797 	3.976161 	 3.236664 	4.509510 	 0.759601 	2.241193 	 1.817284 	4.997215 	 4.057596 	1.760222 	 3.123485 	2.505279 	 2.941984 	0.961790 	 1.380931 	0.378808 	 3.940402 	4.801454 	 1.390141 	2.594233 	 0.419480 	0.427395 	 2.928151 	3.924207 	 2.674099 	4.856044 	 2.411457 	4.941609 	 2.912348 	4.178902 	 1.726926 	5.177106 	 1.672110 	0.582119 	 3.941907 	0.918622 	 2.839575 	2.669905 	 3.149177 	3.775428 	 1.297902 	2.984929 	 3.643917 	5.464097 	 3.116259 	0.151947 	 3.914620 	2.022386 	 1.582956 	3.457701 	 2.775697 	4.641256 	 2.076558 	2.807703 	 3.057346 	1.276123 	 2.674995 	1.454426 	 1.766364 	0.035077 	 1.128375 	0.335441 	 0.187744 	3.928375 	 0.063487 	4.658846 	 2.709525 	2.625427 	 3.502414 	5.038247 	 1.723446 	2.776965 	 2.508720 	0.140476 	 2.059761 	1.228609 	 4.083012 	4.948821 	 1.300047 	0.379872 	 3.496481 	3.047995 	 3.475912 	
0.013800 	4.310100 	 2.885193 	2.946689 	 2.806576 	5.236189 	 2.591869 	2.944682 	 1.781439 	1.295067 	 1.322933 	3.787860 	 3.388465 	5.094796 	 1.680294 	4.963422 	 1.357176 	5.341463 	 1.597982 	3.972825 	 3.229721 	4.518854 	 0.754118 	2.274819 	 1.821254 	5.002078 	 4.064360 	1.774319 	 3.100152 	2.522114 	 2.961237 	0.982716 	 1.364718 	0.403370 	 3.936134 	4.784228 	 1.353925 	2.588363 	 0.431854 	0.439615 	 2.950794 	3.942764 	 2.675107 	4.850389 	 2.405775 	4.961076 	 2.908012 	4.180657 	 1.747836 	5.169615 	 1.651906 	0.589887 	 3.948231 	0.921775 	 2.841324 	2.698245 	 3.156144 	3.787383 	 1.288945 	2.966933 	 3.632829 	5.476006 	 3.107417 	0.143347 	 3.914282 	2.013438 	 1.565177 	3.455985 	 2.778269 	4.654640 	 2.076081 	2.817349 	 3.081493 	1.281964 	 2.670616 	1.450266 	 1.753778 	0.028226 	 1.134012 	0.347448 	 0.168893 	3.936983 	 0.072093 	4.663201 	 2.711143 	2.631243 	 3.495502 	5.055605 	 1.721407 	2.787996 	 2.497075 	0.157715 	 2.088008 	1.227320 	 4.084108 	4.970231 	 1.321072 	0.383257 	 3.478994 	3.058989 	 3.478844 	
0.013900 	4.316209 	 2.875315 	2.969065 	 2.818958 	5.243247 	 2.580665 	2.955370 	 1.796598 	1.291057 	 1.330891 	3.775732 	 3.394062 	5.093200 	 1.667351 	4.949771 	 1.356035 	5.337589 	 1.576524 	3.973826 	 3.216348 	4.542330 	 0.755923 	2.293820 	 1.829981 	5.008869 	 4.052877 	1.779919 	 3.085910 	2.540574 	 2.981628 	0.997815 	 1.346384 	0.416520 	 3.927655 	4.775879 	 1.332296 	2.593895 	 0.433873 	0.435802 	 2.976506 	3.964581 	 2.677875 	4.850721 	 2.402334 	4.966959 	 2.902331 	4.174629 	 1.775300 	5.159563 	 1.633919 	0.594118 	 3.956532 	0.929280 	 2.852949 	2.705445 	 3.142241 	3.787708 	 1.282056 	2.951172 	 3.631623 	5.509340 	 3.103144 	0.148185 	 3.914490 	2.003698 	 1.568937 	3.456450 	 2.781730 	4.651822 	 2.077101 	2.828532 	 3.089258 	1.302626 	 2.673143 	1.448863 	 1.747901 	0.026558 	 1.147822 	0.357798 	 0.161959 	3.931753 	 0.072159 	4.678589 	 2.700051 	2.652954 	 3.496531 	5.062347 	 1.720776 	2.790574 	 2.468394 	0.170958 	 2.104257 	1.227141 	 4.105724 	4.993778 	 1.326885 	0.385342 	 3.479588 	3.077019 	 3.472148 	
0.014000 	4.317127 	 2.862654 	2.976091 	 2.828306 	5.241109 	 2.580655 	2.955023 	 1.822685 	1.286741 	 1.339374 	3.759125 	 3.404196 	5.069541 	 1.668368 	4.953015 	 1.365187 	5.338592 	 1.569276 	3.986746 	 3.216493 	4.574394 	 0.744335 	2.321890 	 1.831228 	5.015970 	 4.049563 	1.764851 	 3.081100 	2.559287 	 2.989192 	1.000902 	 1.332205 	0.424527 	 3.917785 	4.770274 	 1.304737 	2.594617 	 0.430677 	0.425183 	 2.999090 	3.982151 	 2.664448 	4.849528 	 2.400796 	4.972495 	 2.881720 	4.154331 	 1.799557 	5.149065 	 1.629050 	0.592155 	 3.963769 	0.920970 	 2.850800 	2.727191 	 3.142040 	3.798307 	 1.272830 	2.943923 	 3.632044 	0.001786 	 3.098251 	0.136966 	 3.922687 	1.992879 	 1.572815 	3.459327 	 2.797324 	4.658416 	 2.086916 	2.827010 	 3.110347 	1.310784 	 2.675007 	1.458656 	 1.753747 	0.044665 	 1.171749 	0.353888 	 0.174327 	3.934262 	 0.080696 	4.716505 	 2.681702 	2.669979 	 3.487354 	5.057299 	 1.713459 	2.799816 	 2.461890 	0.190068 	 2.093837 	1.230442 	 4.125788 	5.004079 	 1.330408 	0.389279 	 3.476673 	3.097102 	 3.475770 	
0.014100 	4.333849 	 2.857977 	2.987011 	 2.825913 	5.255885 	 2.581258 	2.963745 	 1.819190 	1.287985 	 1.333054 	3.760045 	 3.420281 	5.063575 	 1.681019 	4.947169 	 1.378817 	5.331941 	 1.559456 	4.002816 	 3.210709 	4.593610 	 0.732522 	2.329602 	 1.825563 	5.019766 	 4.050666 	1.756361 	 3.082244 	2.566755 	 2.985779 	1.007163 	 1.329629 	0.443983 	 3.907041 	4.782208 	 1.276209 	2.585158 	 0.434813 	0.419519 	 3.015353 	3.986204 	 2.644919 	4.863609 	 2.388182 	4.974306 	 2.874070 	4.147459 	 1.808996 	5.148249 	 1.621656 	0.575279 	 3.976195 	0.931577 	 2.846945 	2.741374 	 3.140112 	3.809222 	 1.262418 	2.954391 	 3.629835 	0.013616 	 3.100640 	0.137529 	 3.922781 	1.984996 	 1.581958 	3.465939 	 2.805012 	4.667954 	 2.087953 	2.834267 	 3.124087 	1.305713 	 2.673740 	1.462203 	 1.752299 	0.057671 	 1.179245 	0.355871 	 0.172962 	3.955060 	 0.079136 	4.723542 	 2.661432 	2.695479 	 3.487935 	5.053086 	 1.691869 	2.807664 	 2.459531 	0.195892 	 2.099207 	1.236031 	 4.130272 	5.004410 	 1.337597 	0.399091 	 3.484078 	3.105836 	 3.486155 	
0.014200 	4.344839 	 2.851437 	3.008530 	 2.819900 	5.267792 	 2.570866 	2.959260 	 1.820335 	1.301130 	 1.332719 	3.768406 	 3.432497 	5.072949 	 1.671123 	4.941370 	 1.381406 	5.326761 	 1.548845 	4.009004 	 3.203656 	4.605368 	 0.725845 	2.332579 	 1.828959 	5.016235 	 4.058066 	1.753137 	 3.096487 	2.555803 	 2.993663 	1.007546 	 1.329914 	0.446421 	 3.909969 	4.787931 	 1.267320 	2.582448 	 0.439772 	0.416559 	 3.042117 	3.971340 	 2.628055 	4.879707 	 2.375939 	4.977522 	 2.851247 	4.146074 	 1.801740 	5.151895 	 1.612340 	0.593880 	 3.992794 	0.940950 	 2.847176 	2.754010 	 3.154387 	3.810642 	 1.269639 	2.960105 	 3.628843 	0.012623 	 3.094588 	0.140627 	 3.915865 	1.978241 	 1.590476 	3.475757 	 2.819522 	4.668392 	 2.087319 	2.848298 	 3.125952 	1.305434 	 2.671432 	1.470462 	 1.760452 	0.079850 	 1.175398 	0.351900 	 0.179176 	3.959983 	 0.068119 	4.743886 	 2.646679 	2.716524 	 3.485401 	5.050931 	 1.689423 	2.810329 	 2.479447 	0.198130 	 2.092016 	1.242611 	 4.136214 	5.003402 	 1.352115 	0.408753 	 3.489340 	3.108970 	 3.488746 	
0.014300 	4.353911 	 2.852138 	3.025381 	 2.830592 	5.274246 	 2.578775 	2.971439 	 1.829104 	1.325843 	 1.337905 	3.778733 	 3.424148 	5.080777 	 1.672967 	4.919833 	 1.378867 	5.338111 	 1.555272 	4.002195 	 3.187806 	4.621968 	 0.725753 	2.350310 	 1.841982 	5.010339 	 4.056912 	1.738878 	 3.098539 	2.546696 	 2.988330 	1.030073 	 1.326392 	0.459831 	 3.903979 	4.776708 	 1.268497 	2.596183 	 0.422263 	0.398699 	 3.067159 	3.975860 	 2.621037 	4.877804 	 2.355013 	4.986120 	 2.849336 	4.140493 	 1.794413 	5.163017 	 1.608224 	0.613087 	 4.005384 	0.943497 	 2.841503 	2.767805 	 3.153020 	3.825628 	 1.266772 	2.942978 	 3.633193 	0.010747 	 3.085220 	0.155505 	 3.913492 	1.967539 	 1.592898 	3.498116 	 2.813084 	4.669835 	 2.081670 	2.852492 	 3.126308 	1.302317 	 2.688488 	1.470790 	 1.771513 	0.091192 	 1.185765 	0.363001 	 0.172129 	3.972851 	 0.072789 	4.754337 	 2.649740 	2.739918 	 3.479544 	5.048489 	 1.685506 	2.830757 	 2.480417 	0.200828 	 2.097722 	1.228219 	 4.132356 	5.015777 	 1.384559 	0.408652 	 3.492339 	3.103536 	 3.477878 	
0.014400 	4.350342 	 2.854857 	3.041938 	 2.846910 	5.282327 	 2.581576 	2.986269 	 1.824775 	1.355046 	 1.320519 	3.788142 	 3.420168 	5.087007 	 1.685239 	4.905223 	 1.376512 	5.344494 	 1.549643 	3.997929 	 3.185337 	4.644836 	 0.724765 	2.369848 	 1.848755 	5.025257 	 4.066755 	1.725719 	 3.083453 	2.554539 	 2.996696 	1.032919 	 1.324984 	0.469954 	 3.888642 	4.791921 	 1.272958 	2.630634 	 0.421982 	0.410506 	 3.078988 	3.967311 	 2.611397 	4.882358 	 2.341895 	5.006602 	 2.849712 	4.145425 	 1.791737 	5.175291 	 1.599812 	0.617682 	 4.021986 	0.941745 	 2.815330 	2.771217 	 3.155007 	3.837724 	 1.257153 	2.931639 	 3.636910 	5.526413 	 3.077840 	0.173221 	 3.910847 	1.942457 	 1.594126 	3.513850 	 2.813300 	4.667600 	 2.065893 	2.863484 	 3.124678 	1.298604 	 2.678020 	1.485160 	 1.782571 	0.108879 	 1.197975 	0.367575 	 0.160808 	3.975314 	 0.056788 	4.750349 	 2.650643 	2.744540 	 3.470145 	5.044575 	 1.686243 	2.823577 	 2.468209 	0.202538 	 2.100220 	1.236546 	 4.125688 	5.025767 	 1.419420 	0.404580 	 3.489555 	3.100405 	 3.465401 	
0.014500 	4.346818 	 2.842816 	3.035895 	 2.863512 	5.284207 	 2.578613 	2.991806 	 1.810652 	1.370733 	 1.304785 	3.797026 	 3.420177 	5.101821 	 1.688466 	4.912983 	 1.364979 	5.353369 	 1.556463 	3.993644 	 3.191090 	4.662897 	 0.718694 	2.373105 	 1.860028 	5.037099 	 4.075839 	1.690931 	 3.068025 	2.557820 	 2.997583 	1.038842 	 1.319625 	0.487415 	 3.889607 	4.809863 	 1.262441 	2.642084 	 0.427454 	0.400355 	 3.088088 	3.951882 	 2.614751 	4.891829 	 2.328116 	5.029844 	 2.849518 	4.132783 	 1.793434 	5.177703 	 1.588344 	0.613397 	 4.035415 	0.957534 	 2.806585 	2.762597 	 3.157381 	3.843321 	 1.265540 	2.932679 	 3.638841 	5.517095 	 3.055856 	0.187814 	 3.903608 	1.934400 	 1.603743 	3.517395 	 2.810773 	4.661753 	 2.059730 	2.889414 	 3.116598 	1.308836 	 2.691016 	1.492958 	 1.768364 	0.120689 	 1.220667 	0.355939 	 0.162861 	3.981148 	 0.040756 	4.745119 	 2.644976 	2.741447 	 3.465782 	5.040546 	 1.693308 	2.829833 	 2.478656 	0.212990 	 2.099563 	1.241950 	 4.125878 	5.030002 	 1.451774 	0.411793 	 3.493910 	3.099774 	 3.465101 	
