Time (s)	B1 X (micron) 	 B1 Y (micron) 	B2 X (micron) 	 B2 Y (micron) 	B3 X (micron) 	 B3 Y (micron) 	B4 X (micron) 	 B4 Y (micron) 	B5 X (micron) 	 B5 Y (micron) 	B6 X (micron) 	 B6 Y (micron) 	B7 X (micron) 	 B7 Y (micron) 	B8 X (micron) 	 B8 Y (micron) 	B9 X (micron) 	 B9 Y (micron) 	B10 X (micron) 	 B10 Y (micron) 	B11 X (micron) 	 B11 Y (micron) 	B12 X (micron) 	 B12 Y (micron) 	B13 X (micron) 	 B13 Y (micron) 	B14 X (micron) 	 B14 Y (micron) 	B15 X (micron) 	 B15 Y (micron) 	
0.000000 	5.215112 	 2.417575 	2.591604 	 4.240316 	0.794913 	 1.702804 	4.652738 	 0.064245 	2.829609 	 2.166099 	3.672417 	 3.730085 	0.493743 	 2.169110 	1.493657 	 2.778372 	3.295749 	 4.180620 	0.306514 	 0.860133 	0.298491 	 1.235149 	4.019926 	 3.075213 	4.042780 	 2.990117 	2.427989 	 0.508875 	2.642288 	 0.905821 	
0.000100 	5.217027 	 2.419349 	2.593202 	 4.240526 	0.796640 	 1.704642 	4.654702 	 0.064729 	2.831400 	 2.167036 	3.674507 	 3.729120 	0.494927 	 2.170515 	1.495768 	 2.778066 	3.295705 	 4.181366 	0.307935 	 0.859968 	0.299912 	 1.234984 	4.021009 	 3.074906 	4.043862 	 2.989810 	2.428666 	 0.509881 	2.642964 	 0.906827 	
0.000200 	5.218940 	 2.421408 	2.595072 	 4.240713 	0.797887 	 1.707149 	4.658773 	 0.065881 	2.834303 	 2.168289 	3.677082 	 3.728055 	0.496061 	 2.172852 	1.498692 	 2.779490 	3.296925 	 4.181454 	0.308927 	 0.858947 	0.300904 	 1.233964 	4.021805 	 3.074316 	4.044659 	 2.989221 	2.429816 	 0.510635 	2.644115 	 0.907582 	
0.000300 	5.221472 	 2.423050 	2.596946 	 4.241029 	0.799538 	 1.711255 	4.662156 	 0.066179 	2.837193 	 2.169598 	3.680209 	 3.726168 	0.496506 	 2.175542 	1.502521 	 2.780502 	3.298983 	 4.181542 	0.310019 	 0.857434 	0.301996 	 1.232450 	4.023017 	 3.073196 	4.045871 	 2.988100 	2.431715 	 0.511835 	2.646014 	 0.908781 	
0.000400 	5.225139 	 2.424542 	2.599504 	 4.241691 	0.802043 	 1.716440 	4.664823 	 0.066062 	2.840649 	 2.171446 	3.682727 	 3.723336 	0.496970 	 2.178052 	1.507211 	 2.781479 	3.303407 	 4.180956 	0.311777 	 0.857150 	0.303755 	 1.232166 	4.023560 	 3.071363 	4.046413 	 2.986267 	2.432585 	 0.512911 	2.646884 	 0.909857 	
0.000500 	5.229774 	 2.427028 	2.603335 	 4.243775 	0.805122 	 1.720851 	4.668147 	 0.065477 	2.845432 	 2.172148 	3.684882 	 3.720197 	0.497800 	 2.180480 	1.513318 	 2.783758 	3.309038 	 4.179600 	0.313481 	 0.857867 	0.305458 	 1.232883 	4.024922 	 3.069658 	4.047776 	 2.984562 	2.433660 	 0.514360 	2.647958 	 0.911306 	
0.000600 	5.234235 	 2.427744 	2.608945 	 4.246488 	0.808146 	 1.725368 	4.672688 	 0.063780 	2.850798 	 2.173467 	3.688582 	 3.717707 	0.499115 	 2.182821 	1.520265 	 2.786646 	3.314699 	 4.177882 	0.315128 	 0.859363 	0.307106 	 1.234379 	4.027973 	 3.068009 	4.050827 	 2.982914 	2.435969 	 0.515631 	2.650268 	 0.912578 	
0.000700 	5.238189 	 2.427956 	2.615090 	 4.248585 	0.811091 	 1.728602 	4.677791 	 0.063784 	2.856758 	 2.175026 	3.693385 	 3.715965 	0.500939 	 2.185413 	1.528006 	 2.788992 	3.321772 	 4.175804 	0.317290 	 0.860530 	0.309267 	 1.235546 	4.031443 	 3.066924 	4.054296 	 2.981828 	2.438778 	 0.517068 	2.653077 	 0.914014 	
0.000800 	5.241598 	 2.428740 	2.620613 	 4.251866 	0.814332 	 1.730514 	4.682636 	 0.064046 	2.862937 	 2.176899 	3.697156 	 3.714501 	0.503171 	 2.186895 	1.536775 	 2.790971 	3.328668 	 4.174899 	0.319584 	 0.861254 	0.311561 	 1.236270 	4.034622 	 3.066438 	4.057476 	 2.981342 	2.441813 	 0.518983 	2.656111 	 0.915930 	
0.000900 	5.245283 	 2.430947 	2.625851 	 4.253613 	0.816573 	 1.732520 	4.687874 	 0.063793 	2.868530 	 2.178721 	3.701956 	 3.713825 	0.503362 	 2.189069 	1.545648 	 2.792613 	3.335970 	 4.174436 	0.321996 	 0.861706 	0.313973 	 1.236723 	4.036674 	 3.066295 	4.059527 	 2.981200 	2.444934 	 0.520941 	2.659233 	 0.917887 	
0.001000 	5.249437 	 2.434070 	2.631901 	 4.254599 	0.818026 	 1.735206 	4.692985 	 0.063520 	2.873889 	 2.181209 	3.707078 	 3.712756 	0.503683 	 2.191347 	1.555930 	 2.793123 	3.344247 	 4.173919 	0.324404 	 0.862230 	0.316381 	 1.237246 	4.039386 	 3.065987 	4.062240 	 2.980891 	2.447959 	 0.523517 	2.662257 	 0.920463 	
0.001100 	5.253712 	 2.436999 	2.636509 	 4.255165 	0.819775 	 1.737146 	4.697655 	 0.063632 	2.880368 	 2.183325 	3.712809 	 3.711750 	0.504023 	 2.195107 	1.564695 	 2.794640 	3.352729 	 4.174671 	0.327661 	 0.862955 	0.319638 	 1.237971 	4.042144 	 3.065411 	4.064998 	 2.980316 	2.451359 	 0.526470 	2.665658 	 0.923416 	
0.001200 	5.258608 	 2.437952 	2.641493 	 4.255478 	0.821669 	 1.737802 	4.701686 	 0.063211 	2.886720 	 2.186506 	3.719172 	 3.712463 	0.504410 	 2.199561 	1.572576 	 2.797243 	3.359463 	 4.175609 	0.330867 	 0.864749 	0.322844 	 1.239765 	4.045315 	 3.064599 	4.068168 	 2.979503 	2.454212 	 0.528701 	2.668511 	 0.925648 	
0.001300 	5.262820 	 2.438875 	2.646097 	 4.255377 	0.823337 	 1.739754 	4.706357 	 0.063393 	2.892870 	 2.190036 	3.724952 	 3.712445 	0.504594 	 2.203767 	1.580196 	 2.799196 	3.366801 	 4.176474 	0.333934 	 0.866366 	0.325912 	 1.241382 	4.047940 	 3.063451 	4.070793 	 2.978355 	2.457306 	 0.531342 	2.671605 	 0.928289 	
0.001400 	5.266693 	 2.438615 	2.651675 	 4.255650 	0.824595 	 1.740401 	4.713294 	 0.063896 	2.897252 	 2.193707 	3.730549 	 3.713197 	0.505117 	 2.206239 	1.587550 	 2.800464 	3.373566 	 4.176851 	0.336911 	 0.868098 	0.328888 	 1.243114 	4.050506 	 3.062366 	4.073360 	 2.977270 	2.460893 	 0.534930 	2.675191 	 0.931876 	
0.001500 	5.269568 	 2.438798 	2.658128 	 4.255707 	0.825730 	 1.741940 	4.722129 	 0.064380 	2.902596 	 2.197317 	3.737161 	 3.714731 	0.505832 	 2.209723 	1.595014 	 2.801871 	3.380882 	 4.177684 	0.340043 	 0.870177 	0.332020 	 1.245193 	4.053282 	 3.060974 	4.076136 	 2.975878 	2.464304 	 0.538276 	2.678603 	 0.935223 	
0.001600 	5.273154 	 2.441042 	2.664659 	 4.254649 	0.827897 	 1.743605 	4.730154 	 0.065596 	2.907967 	 2.200699 	3.743931 	 3.715939 	0.507109 	 2.213828 	1.602011 	 2.802630 	3.387770 	 4.178423 	0.342659 	 0.872612 	0.334636 	 1.247628 	4.055541 	 3.059164 	4.078394 	 2.974068 	2.467876 	 0.541099 	2.682174 	 0.938046 	
0.001700 	5.276769 	 2.443080 	2.671730 	 4.253861 	0.830763 	 1.746030 	4.737979 	 0.067468 	2.913506 	 2.203828 	3.750534 	 3.717535 	0.508460 	 2.217670 	1.609920 	 2.804042 	3.395714 	 4.179431 	0.345721 	 0.875468 	0.337698 	 1.250484 	4.057960 	 3.057616 	4.080814 	 2.972520 	2.471810 	 0.543202 	2.686109 	 0.940149 	
0.001800 	5.279268 	 2.445759 	2.678416 	 4.253682 	0.835802 	 1.747812 	4.746805 	 0.069122 	2.919472 	 2.207044 	3.756772 	 3.718672 	0.509882 	 2.221462 	1.617759 	 2.804894 	3.403836 	 4.181322 	0.348896 	 0.878168 	0.340873 	 1.253184 	4.060474 	 3.056063 	4.083328 	 2.970967 	2.475331 	 0.545923 	2.689630 	 0.942869 	
0.001900 	5.283865 	 2.448127 	2.684635 	 4.252885 	0.840237 	 1.750577 	4.755523 	 0.070999 	2.924969 	 2.211436 	3.762763 	 3.720178 	0.511491 	 2.224545 	1.624872 	 2.805865 	3.411640 	 4.184466 	0.351920 	 0.881604 	0.343898 	 1.256620 	4.063065 	 3.054701 	4.085918 	 2.969605 	2.479054 	 0.548636 	2.693353 	 0.945582 	
0.002000 	5.288003 	 2.449638 	2.690803 	 4.252377 	0.844550 	 1.752979 	4.766134 	 0.072058 	2.931409 	 2.215941 	3.768706 	 3.722097 	0.511835 	 2.228229 	1.632539 	 2.807760 	3.421142 	 4.187035 	0.355376 	 0.885462 	0.347353 	 1.260479 	4.065455 	 3.053920 	4.088308 	 2.968824 	2.482588 	 0.550430 	2.696886 	 0.947376 	
0.002100 	5.292451 	 2.451202 	2.697839 	 4.252190 	0.847871 	 1.756906 	4.777095 	 0.072025 	2.936494 	 2.220991 	3.775458 	 3.723342 	0.511458 	 2.232788 	1.640736 	 2.809806 	3.430972 	 4.190500 	0.358484 	 0.889554 	0.350461 	 1.264570 	4.068631 	 3.053205 	4.091485 	 2.968110 	2.486571 	 0.552368 	2.700870 	 0.949314 	
0.002200 	5.297155 	 2.451388 	2.705090 	 4.252242 	0.850552 	 1.761527 	4.788485 	 0.072593 	2.941379 	 2.226342 	3.781677 	 3.725564 	0.512297 	 2.238085 	1.648911 	 2.810380 	3.441269 	 4.193257 	0.361456 	 0.893804 	0.353433 	 1.268821 	4.072047 	 3.052465 	4.094900 	 2.967369 	2.490473 	 0.554181 	2.704772 	 0.951128 	
0.002300 	5.301579 	 2.450580 	2.713007 	 4.252109 	0.853925 	 1.766477 	4.801003 	 0.072830 	2.947248 	 2.232847 	3.788663 	 3.728584 	0.514364 	 2.242833 	1.657461 	 2.810628 	3.451029 	 4.194737 	0.364831 	 0.898252 	0.356808 	 1.273268 	4.075953 	 3.051859 	4.098806 	 2.966764 	2.494880 	 0.556175 	2.709178 	 0.953121 	
0.002400 	5.307213 	 2.450658 	2.719820 	 4.251350 	0.857229 	 1.771714 	4.813905 	 0.072875 	2.953950 	 2.239241 	3.794800 	 3.731279 	0.516418 	 2.248708 	1.666854 	 2.809981 	3.460522 	 4.196775 	0.368708 	 0.902206 	0.360685 	 1.277222 	4.080280 	 3.050823 	4.103134 	 2.965727 	2.499458 	 0.557431 	2.713757 	 0.954377 	
0.002500 	5.312764 	 2.451363 	2.727807 	 4.250428 	0.860331 	 1.776487 	4.824145 	 0.073642 	2.961655 	 2.245350 	3.801897 	 3.732855 	0.519244 	 2.254968 	1.675133 	 2.809578 	3.470036 	 4.198642 	0.373087 	 0.905693 	0.365064 	 1.280710 	4.085722 	 3.050243 	4.108575 	 2.965147 	2.503811 	 0.558514 	2.718110 	 0.955460 	
0.002600 	5.319020 	 2.451680 	2.736130 	 4.251010 	0.863938 	 1.781453 	4.834546 	 0.072731 	2.970013 	 2.251250 	3.809114 	 3.733793 	0.521718 	 2.260721 	1.684737 	 2.808720 	3.481305 	 4.199734 	0.377551 	 0.908574 	0.369528 	 1.283590 	4.090994 	 3.050276 	4.113847 	 2.965181 	2.508446 	 0.559991 	2.722745 	 0.956937 	
0.002700 	5.325719 	 2.453148 	2.742992 	 4.251827 	0.867981 	 1.786460 	4.844692 	 0.071959 	2.976703 	 2.257651 	3.815685 	 3.735507 	0.525931 	 2.265543 	1.693448 	 2.808882 	3.491439 	 4.200663 	0.381627 	 0.910640 	0.373604 	 1.285656 	4.096202 	 3.050334 	4.119055 	 2.965239 	2.513002 	 0.561269 	2.727301 	 0.958215 	
0.002800 	5.331663 	 2.454806 	2.750502 	 4.253322 	0.872242 	 1.790597 	4.854711 	 0.072165 	2.983464 	 2.264060 	3.821965 	 3.737178 	0.529815 	 2.270218 	1.701743 	 2.809946 	3.501534 	 4.201514 	0.385958 	 0.911952 	0.377935 	 1.286969 	4.101430 	 3.049785 	4.124284 	 2.964689 	2.517268 	 0.562467 	2.731567 	 0.959414 	
0.002900 	5.337616 	 2.457019 	2.757887 	 4.254780 	0.876733 	 1.795506 	4.864846 	 0.073795 	2.989880 	 2.270530 	3.826979 	 3.740762 	0.533456 	 2.274579 	1.711161 	 2.810779 	3.511680 	 4.202417 	0.391162 	 0.913013 	0.383139 	 1.288029 	4.106106 	 3.049874 	4.128959 	 2.964778 	2.521677 	 0.563284 	2.735976 	 0.960230 	
0.003000 	5.344922 	 2.458918 	2.765659 	 4.255779 	0.880703 	 1.799938 	4.875051 	 0.073914 	2.996865 	 2.276744 	3.832739 	 3.744740 	0.536182 	 2.278714 	1.720034 	 2.813179 	3.522778 	 4.203421 	0.396162 	 0.914136 	0.388139 	 1.289152 	4.111161 	 3.050596 	4.134015 	 2.965500 	2.526751 	 0.564126 	2.741050 	 0.961072 	
0.003100 	5.352337 	 2.460167 	2.773275 	 4.256550 	0.883741 	 1.804134 	4.885768 	 0.074849 	3.003157 	 2.283680 	3.837880 	 3.748279 	0.539867 	 2.283191 	1.729650 	 2.814959 	3.532288 	 4.204368 	0.401591 	 0.914923 	0.393568 	 1.289939 	4.116256 	 3.051562 	4.139110 	 2.966466 	2.532171 	 0.564605 	2.746470 	 0.961552 	
0.003200 	5.358321 	 2.461512 	2.779231 	 4.256955 	0.886590 	 1.808180 	4.896858 	 0.076062 	3.008948 	 2.290663 	3.843210 	 3.753270 	0.543173 	 2.289171 	1.739442 	 2.816680 	3.542332 	 4.205291 	0.406734 	 0.916270 	0.398711 	 1.291286 	4.121147 	 3.052190 	4.144001 	 2.967095 	2.537765 	 0.564851 	2.752063 	 0.961798 	
0.003300 	5.364152 	 2.462521 	2.785493 	 4.258054 	0.888960 	 1.812317 	4.907290 	 0.078170 	3.015125 	 2.297879 	3.847690 	 3.758755 	0.546796 	 2.295275 	1.748620 	 2.819593 	3.553318 	 4.206198 	0.411448 	 0.917660 	0.403425 	 1.292676 	4.126612 	 3.052433 	4.149466 	 2.967337 	2.544007 	 0.565259 	2.758305 	 0.962206 	
0.003400 	5.369392 	 2.464216 	2.791194 	 4.259934 	0.891403 	 1.815156 	4.917127 	 0.080251 	3.019510 	 2.305279 	3.852280 	 3.764070 	0.551195 	 2.302020 	1.757720 	 2.822472 	3.563354 	 4.207610 	0.417025 	 0.919341 	0.409002 	 1.294357 	4.132557 	 3.053000 	4.155411 	 2.967904 	2.550761 	 0.565647 	2.765060 	 0.962593 	
0.003500 	5.375008 	 2.465014 	2.798887 	 4.262207 	0.894485 	 1.817466 	4.926366 	 0.082409 	3.022018 	 2.312869 	3.856763 	 3.769438 	0.554910 	 2.309321 	1.766842 	 2.825491 	3.573608 	 4.209116 	0.422440 	 0.921051 	0.414417 	 1.296067 	4.138061 	 3.053977 	4.160914 	 2.968882 	2.556988 	 0.566036 	2.771287 	 0.962983 	
0.003600 	5.381578 	 2.464883 	2.806590 	 4.263212 	0.898549 	 1.817972 	4.933694 	 0.084699 	3.025043 	 2.319592 	3.860700 	 3.775242 	0.557065 	 2.316600 	1.775675 	 2.828948 	3.583539 	 4.212136 	0.428098 	 0.923278 	0.420075 	 1.298295 	4.143270 	 3.055476 	4.166124 	 2.970380 	2.562791 	 0.567007 	2.777090 	 0.963953 	
0.003700 	5.389385 	 2.464989 	2.813675 	 4.264700 	0.902261 	 1.819854 	4.941425 	 0.086707 	3.026686 	 2.326506 	3.864241 	 3.779939 	0.558629 	 2.323602 	1.783742 	 2.831964 	3.593353 	 4.214934 	0.433963 	 0.925045 	0.425941 	 1.300061 	4.147959 	 3.056567 	4.170813 	 2.971472 	2.568435 	 0.567485 	2.782734 	 0.964431 	
0.003800 	5.397874 	 2.466221 	2.820697 	 4.265081 	0.906269 	 1.820197 	4.948899 	 0.087820 	3.028094 	 2.332607 	3.867784 	 3.783531 	0.561727 	 2.329133 	1.791918 	 2.834287 	3.603237 	 4.217663 	0.439564 	 0.926808 	0.431541 	 1.301825 	4.153860 	 3.057396 	4.176714 	 2.972301 	2.574049 	 0.567681 	2.788347 	 0.964627 	
0.003900 	5.404625 	 2.468574 	2.827214 	 4.265891 	0.911552 	 1.821778 	4.957484 	 0.090657 	3.029484 	 2.338359 	3.870410 	 3.785717 	0.563931 	 2.334315 	1.800080 	 2.836693 	3.612701 	 4.220170 	0.445516 	 0.928180 	0.437493 	 1.303197 	4.159891 	 3.057441 	4.182745 	 2.972345 	2.579779 	 0.568070 	2.794077 	 0.965017 	
0.004000 	5.412107 	 2.470698 	2.835347 	 4.267393 	0.917240 	 1.822957 	4.966648 	 0.093529 	3.031954 	 2.344228 	3.873245 	 3.787845 	0.567288 	 2.339265 	1.808692 	 2.838664 	3.622145 	 4.221829 	0.450743 	 0.929070 	0.442720 	 1.304087 	4.165963 	 3.057615 	4.188816 	 2.972519 	2.585220 	 0.568826 	2.799519 	 0.965772 	
0.004100 	5.419696 	 2.470986 	2.843408 	 4.268339 	0.922833 	 1.823239 	4.975682 	 0.096420 	3.036139 	 2.349112 	0.570452 	 2.344012 	1.815734 	 2.839915 	3.875470 	 3.790227 	3.631319 	 4.223770 	0.457124 	 0.930511 	0.449101 	 1.305527 	4.173558 	 3.057375 	4.196412 	 2.972279 	2.590322 	 0.570072 	2.804621 	 0.967018 	
0.004200 	5.427143 	 2.469453 	2.852515 	 4.269029 	0.928152 	 1.824280 	4.983715 	 0.099002 	3.040730 	 2.353370 	0.573717 	 2.348551 	1.821274 	 2.841976 	3.881195 	 3.792544 	3.637044 	 4.226087 	0.463315 	 0.932071 	0.455292 	 1.307087 	4.181217 	 3.057425 	4.204071 	 2.972329 	2.594763 	 0.570746 	2.809062 	 0.967692 	
0.004300 	5.434201 	 2.468579 	2.861195 	 4.270606 	0.935096 	 1.825679 	4.991450 	 0.102000 	3.044719 	 2.357554 	0.576576 	 2.353020 	1.825754 	 2.843947 	3.887137 	 3.795177 	3.642986 	 4.228719 	0.469066 	 0.933775 	0.461043 	 1.308791 	4.188193 	 3.057270 	4.211047 	 2.972175 	2.599100 	 0.571534 	2.813399 	 0.968480 	
0.004400 	5.442070 	 2.468134 	2.871314 	 4.271129 	0.941493 	 1.826399 	5.000226 	 0.103730 	3.047757 	 2.360875 	0.580569 	 2.356356 	1.830918 	 2.845922 	3.893127 	 3.798029 	3.648976 	 4.231572 	0.474658 	 0.935676 	0.466636 	 1.310692 	4.194517 	 3.057490 	4.217370 	 2.972394 	2.604317 	 0.571997 	2.818616 	 0.968943 	
0.004500 	5.450625 	 2.467838 	2.881304 	 4.270875 	0.946279 	 1.827248 	5.009750 	 0.104141 	3.049884 	 2.364568 	0.584378 	 2.359088 	1.837194 	 2.847540 	3.898515 	 3.800564 	3.654364 	 4.234107 	0.479795 	 0.938062 	0.471772 	 1.313078 	4.200630 	 3.057865 	4.223484 	 2.972769 	2.609154 	 0.572253 	2.823453 	 0.969200 	
0.004600 	5.459691 	 2.467466 	2.891081 	 4.270027 	0.951893 	 1.828561 	5.018705 	 0.105487 	3.051453 	 2.368064 	0.587946 	 2.361826 	1.843830 	 2.849382 	3.904054 	 3.803468 	3.659904 	 4.237010 	0.484634 	 0.940125 	0.476611 	 1.315141 	4.206849 	 3.057536 	4.229703 	 2.972440 	2.614747 	 0.573220 	2.829046 	 0.970166 	
0.004700 	5.469134 	 2.465670 	2.900351 	 4.269046 	0.958091 	 1.829573 	5.026264 	 0.107130 	3.054328 	 2.370884 	0.592888 	 2.365018 	1.849905 	 2.852424 	3.909661 	 3.805932 	3.665510 	 4.239475 	0.489770 	 0.941743 	0.481747 	 1.316759 	4.212373 	 3.056977 	4.235227 	 2.971881 	2.620643 	 0.573721 	2.834942 	 0.970668 	
0.004800 	5.478603 	 2.464009 	2.910019 	 4.268415 	0.963396 	 1.829947 	5.035725 	 0.109812 	3.056813 	 2.373043 	0.597154 	 2.367036 	1.855684 	 2.853698 	3.915223 	 3.808309 	3.671072 	 4.241852 	0.494162 	 0.943315 	0.486139 	 1.318331 	4.217689 	 3.057119 	4.240543 	 2.972023 	2.626078 	 0.573878 	2.840377 	 0.970824 	
0.004900 	5.486998 	 2.462581 	2.920647 	 4.268833 	0.968313 	 1.830719 	5.044937 	 0.112849 	3.058845 	 2.376899 	0.602430 	 2.368617 	1.861101 	 2.855810 	3.920284 	 3.810901 	3.676134 	 4.244443 	0.498536 	 0.944715 	0.490513 	 1.319732 	4.223046 	 3.057446 	4.245900 	 2.972350 	2.630865 	 0.574075 	2.845164 	 0.971022 	
0.005000 	5.495555 	 2.461109 	2.931530 	 4.268068 	0.972665 	 1.831089 	5.053944 	 0.116788 	3.062362 	 2.380612 	0.607864 	 2.370469 	1.866876 	 2.858268 	3.925031 	 3.813855 	3.680880 	 4.247398 	0.502697 	 0.945593 	0.494674 	 1.320609 	4.228763 	 3.057990 	4.251617 	 2.972894 	2.636021 	 0.574687 	2.850320 	 0.971633 	
0.005100 	5.504346 	 2.459738 	2.943600 	 4.267915 	0.976869 	 1.831289 	5.062551 	 0.121376 	3.066971 	 2.384361 	0.611970 	 2.372142 	1.872483 	 2.861002 	3.929834 	 3.816511 	3.685683 	 4.250054 	0.507215 	 0.946529 	0.499192 	 1.321546 	4.234522 	 3.058435 	4.257375 	 2.973340 	2.641571 	 0.575115 	2.855870 	 0.972061 	
0.005200 	5.513383 	 2.458936 	2.954218 	 4.267790 	0.980159 	 1.833286 	5.071262 	 0.124813 	3.071908 	 2.387527 	0.615761 	 2.373059 	1.878311 	 2.863362 	3.934496 	 3.818834 	3.690345 	 4.252377 	0.511488 	 0.946938 	0.503465 	 1.321954 	4.239621 	 3.058935 	4.262475 	 2.973839 	2.647050 	 0.575550 	2.861349 	 0.972496 	
0.005300 	5.522135 	 2.458847 	2.964939 	 4.268229 	0.982930 	 1.834377 	5.080971 	 0.127634 	3.076841 	 2.391053 	0.620136 	 2.374754 	1.885898 	 2.866340 	3.939309 	 3.821502 	3.695158 	 4.255044 	0.515958 	 0.947460 	0.507935 	 1.322476 	4.244778 	 3.059498 	4.267631 	 2.974402 	2.651426 	 0.576464 	2.865724 	 0.973411 	
0.005400 	0.003735 	 2.459327 	2.976311 	 4.269536 	0.985684 	 1.836277 	5.090401 	 0.129433 	3.081660 	 2.394098 	0.624334 	 2.376836 	1.893227 	 2.869509 	3.944459 	 3.824002 	3.700309 	 4.257545 	0.520267 	 0.948329 	0.512244 	 1.323346 	4.249059 	 3.059923 	4.271913 	 2.974828 	2.655904 	 0.577551 	2.870203 	 0.974498 	
0.005500 	0.013555 	 2.460810 	2.985961 	 4.271025 	0.989220 	 1.837119 	5.099949 	 0.131421 	3.087065 	 2.398220 	0.629238 	 2.378425 	1.900172 	 2.871554 	3.949955 	 3.826519 	3.705804 	 4.260062 	0.524319 	 0.949302 	0.516297 	 1.324318 	4.253759 	 3.059497 	4.276613 	 2.974402 	2.660648 	 0.578077 	2.874947 	 0.975024 	
0.005600 	0.023226 	 2.462254 	2.996541 	 4.273204 	0.992977 	 1.837836 	5.107769 	 0.135262 	3.092921 	 2.403550 	0.634748 	 2.380365 	1.907417 	 2.874181 	3.956084 	 3.829087 	3.711933 	 4.262630 	0.527997 	 0.950922 	0.519974 	 1.325938 	4.258426 	 3.059571 	4.281280 	 2.974475 	2.665793 	 0.578292 	2.880092 	 0.975238 	
0.005700 	0.032009 	 2.464216 	3.007945 	 4.275976 	0.995756 	 1.839105 	5.115547 	 0.138665 	3.097343 	 2.407526 	0.640965 	 2.382418 	1.913999 	 2.875871 	3.961917 	 3.831644 	3.717766 	 4.265187 	0.531965 	 0.952940 	0.523942 	 1.327956 	4.263468 	 3.059668 	4.286321 	 2.974572 	2.671377 	 0.579322 	2.885676 	 0.976269 	
0.005800 	0.039831 	 2.465821 	3.019457 	 4.279397 	0.998493 	 1.840529 	5.122179 	 0.142617 	3.101928 	 2.410836 	0.647307 	 2.383721 	1.919757 	 2.878625 	3.967558 	 3.833958 	3.723407 	 4.267501 	0.535106 	 0.956065 	0.527083 	 1.331081 	4.268710 	 3.059731 	4.291563 	 2.974635 	2.676694 	 0.580281 	2.890992 	 0.977227 	
0.005900 	0.048414 	 2.468418 	3.031305 	 0.000818 	1.002577 	 1.840953 	5.128926 	 0.146548 	3.107888 	 2.413184 	0.652741 	 2.385459 	1.924482 	 2.882065 	3.972795 	 3.835680 	3.728644 	 4.269222 	0.538235 	 0.958828 	0.530212 	 1.333845 	4.273851 	 3.060460 	4.296705 	 2.975364 	2.682206 	 0.582003 	2.896505 	 0.978949 	
0.006000 	0.057012 	 2.471212 	3.042490 	 0.003560 	1.007065 	 1.840036 	5.136163 	 0.150386 	3.112465 	 2.415580 	0.658363 	 2.386849 	1.928763 	 2.884441 	3.977943 	 3.837235 	3.733792 	 4.270778 	0.540256 	 0.961205 	0.532233 	 1.336221 	4.279001 	 3.061639 	4.301855 	 2.976544 	2.686490 	 0.583348 	2.900789 	 0.980294 	
0.006100 	0.065248 	 2.474418 	3.053002 	 0.006989 	1.012407 	 1.839926 	5.142614 	 0.154703 	3.116668 	 2.417807 	0.664163 	 2.388050 	1.934348 	 2.886430 	3.982260 	 3.838896 	3.738109 	 4.272439 	0.542160 	 0.963496 	0.534137 	 1.338512 	4.284731 	 3.062319 	4.307585 	 2.977224 	2.691542 	 0.585027 	2.905841 	 0.981974 	
0.006200 	0.072910 	 2.477457 	3.062936 	 0.010222 	1.017331 	 1.839507 	5.149421 	 0.159153 	3.119971 	 2.419257 	0.670528 	 2.388807 	1.941048 	 2.888324 	3.986494 	 3.840497 	3.742343 	 4.274040 	0.543869 	 0.965960 	0.535846 	 1.340976 	4.290685 	 3.063194 	4.313539 	 2.978099 	2.697242 	 0.586758 	2.911541 	 0.983704 	
0.006300 	0.079980 	 2.481081 	3.073093 	 0.012962 	1.022042 	 1.839843 	5.155333 	 0.164146 	3.123527 	 2.420733 	0.676523 	 2.389457 	1.946479 	 2.888983 	3.990944 	 3.841954 	3.746793 	 4.275496 	0.545496 	 0.968373 	0.537473 	 1.343389 	4.297087 	 3.064548 	4.319940 	 2.979452 	2.702625 	 0.588112 	2.916924 	 0.985059 	
0.006400 	0.086995 	 2.484554 	3.083414 	 0.016848 	1.026354 	 1.840645 	5.162035 	 0.169273 	3.126685 	 2.422090 	0.683900 	 2.390587 	1.952032 	 2.891804 	3.995028 	 3.843105 	3.750877 	 4.276648 	0.547168 	 0.970833 	0.539145 	 1.345849 	4.303806 	 3.065917 	4.326659 	 2.980821 	2.708370 	 0.590053 	2.922669 	 0.986999 	
0.006500 	0.094427 	 2.488200 	3.094588 	 0.020288 	1.031939 	 1.840968 	5.168949 	 0.173318 	3.131177 	 2.424064 	0.690809 	 2.391186 	1.956772 	 2.894362 	3.999253 	 3.844226 	3.755102 	 4.277769 	0.549095 	 0.973135 	0.541072 	 1.348151 	4.310723 	 3.066943 	4.333577 	 2.981847 	2.713722 	 0.592689 	2.928021 	 0.989635 	
0.006600 	0.102953 	 2.491595 	3.105380 	 0.024136 	1.037252 	 1.840552 	5.176092 	 0.176211 	3.134265 	 2.425843 	0.697216 	 2.391133 	1.961901 	 2.895728 	4.003203 	 3.845598 	3.759052 	 4.279141 	0.550061 	 0.975141 	0.542038 	 1.350157 	4.318282 	 3.067931 	4.341135 	 2.982835 	2.718742 	 0.595421 	2.933040 	 0.992367 	
